GPSTimeOfFixUTC,Latitude,Longitude,WindSpeed,WindDirection,Temperature,Pressure,Speed m_per_s
2023-04-11 18:43:24.800,40.383865,-74.62283166666667,2.3,251.5,24.3,1017.30203351,0.00514444
2023-04-11 18:43:25.800,40.383865,-74.62283166666667,2.9,246.7,24.3,1017.40023882,0.0
2023-04-11 18:43:26.800,40.383865,-74.62283166666667,2.5,224.9,24.3,1017.40023882,0.00514444
2023-04-11 18:43:27.800,40.383865,-74.62283166666667,1.9,224.7,24.3,1017.50183052,0.00514444
2023-04-11 18:43:28.800,40.383865,-74.62283166666667,1.8,222.7,24.3,1017.60003583,0.00514444
2023-04-11 18:43:29.800,40.383865,-74.62283166666667,1.9,196.8,24.3,1017.60003583,0.00514444
2023-04-11 18:43:30.800,40.383865,-74.62283166666667,1.3,185.6,24.3,1017.79983284,0.00514444
2023-04-11 18:43:31.800,40.383865,-74.62283166666667,1.0,202.9,24.3,1017.90142454,0.01028888
2023-04-11 18:43:32.800,40.383865,-74.62283166666667,1.1,161.0,24.3,1017.99962985,0.01028888
2023-04-11 18:43:33.800,40.38386666666667,-74.62283166666667,1.5,172.1,24.3,1018.10122155,0.01543332
2023-04-11 18:43:34.800,40.38386666666667,-74.62283166666667,1.8,185.5,24.4,1018.10122155,0.02057776
2023-04-11 18:43:35.800,40.38386666666667,-74.62283166666667,1.8,182.5,24.4,1018.10122155,0.02057776
2023-04-11 18:43:36.800,40.38386666666667,-74.62283166666667,1.5,168.8,24.4,1018.10122155,0.01543332
2023-04-11 18:43:37.800,40.38386666666667,-74.62283166666667,2.3,174.1,24.4,1018.10122155,0.02057776
2023-04-11 18:43:38.800,40.38386666666667,-74.62283166666667,2.9,175.2,24.4,1018.10122155,0.02057776
2023-04-11 18:43:39.800,40.38386666666667,-74.62283166666667,2.5,167.8,24.4,1018.10122155,0.02057776
2023-04-11 18:43:40.800,40.38386666666667,-74.62283166666667,2.0,177.0,24.4,1018.10122155,0.0
2023-04-11 18:43:41.800,40.38386666666667,-74.62283166666667,1.3,180.3,24.4,1018.10122155,0.0
2023-04-11 18:43:42.800,40.38386666666667,-74.62283166666667,1.1,191.6,24.5,1017.99962985,0.0
2023-04-11 18:43:43.800,40.38386666666667,-74.62283166666667,1.2,209.4,24.5,1017.99962985,0.0
2023-04-11 18:43:44.800,40.38386666666667,-74.62283166666667,1.4,208.9,24.5,1017.99962985,0.00514444
2023-04-11 18:43:45.800,40.38386666666667,-74.62283333333333,1.6,226.7,24.5,1017.99962985,0.00514444
2023-04-11 18:43:46.800,40.38386666666667,-74.62283333333333,1.6,246.1,24.5,1018.10122155,0.00514444
2023-04-11 18:43:47.800,40.38386666666667,-74.62283333333333,1.4,259.2,24.5,1018.10122155,0.0
2023-04-11 18:43:48.800,40.38386666666667,-74.62283333333333,0.3,269.4,24.5,1018.19942686,0.00514444
2023-04-11 18:43:49.800,40.38386666666667,-74.62283333333333,1.2,281.9,24.5,1018.19942686,0.01028888
2023-04-11 18:43:50.800,40.38386666666667,-74.62283333333333,1.3,264.1,24.5,1018.19942686,0.01028888
2023-04-11 18:43:51.800,40.38386666666667,-74.62283333333333,1.8,223.1,24.5,1018.19942686,0.01028888
2023-04-11 18:43:52.800,40.38386666666667,-74.62283333333333,1.7,239.2,24.5,1018.19942686,0.01543332
2023-04-11 18:43:53.800,40.38386666666667,-74.62283333333333,3.0,243.1,24.5,1018.19942686,0.01028888
2023-04-11 18:43:54.800,40.38386666666667,-74.62283333333333,3.9,249.6,24.5,1018.19942686,0.01543332
2023-04-11 18:43:55.800,40.38386666666667,-74.62283333333333,2.7,238.1,24.5,1018.30101856,0.01028888
2023-04-11 18:43:56.800,40.38386666666667,-74.62283333333333,2.7,228.4,24.5,1018.30101856,0.01028888
2023-04-11 18:43:57.800,40.38386666666667,-74.62283333333333,2.2,203.3,24.5,1018.30101856,0.01028888
2023-04-11 18:43:58.800,40.38386666666667,-74.62283333333333,2.3,208.3,24.5,1018.19942686,0.01543332
2023-04-11 18:43:59.800,40.38386666666667,-74.62283333333333,3.3,182.6,24.6,1018.19942686,0.01543332
2023-04-11 18:44:00.800,40.383865,-74.62283333333333,4.1,175.5,24.6,1017.90142454,0.01543332
2023-04-11 18:44:01.800,40.383865,-74.62283333333333,2.3,178.1,24.6,1017.79983284,0.01028888
2023-04-11 18:44:02.800,40.383865,-74.62283333333333,3.3,175.1,24.6,1017.79983284,0.01543332
2023-04-11 18:44:03.800,40.383865,-74.62283333333333,4.2,179.0,24.6,1017.79983284,0.01028888
2023-04-11 18:44:04.800,40.383865,-74.62283333333333,5.4,178.9,24.6,1017.79983284,0.01028888
2023-04-11 18:44:05.800,40.383865,-74.62283333333333,4.7,180.9,24.6,1017.79983284,0.00514444
2023-04-11 18:44:06.800,40.38386333333333,-74.62283333333333,3.2,183.8,24.6,1017.90142454,0.0
2023-04-11 18:44:07.800,40.38386,-74.622835,2.8,169.2,24.6,1017.90142454,0.0
2023-04-11 18:44:08.800,40.38385666666667,-74.622835,3.0,145.2,24.6,1017.90142454,0.0
2023-04-11 18:44:09.800,40.38385666666667,-74.62283666666667,2.7,140.6,24.6,1017.90142454,0.00514444
2023-04-11 18:44:10.800,40.38385666666667,-74.62283666666667,2.0,156.4,24.6,1017.90142454,0.00514444
2023-04-11 18:44:11.800,40.38385666666667,-74.62283666666667,2.5,139.4,24.6,1017.99962985,0.00514444
2023-04-11 18:44:12.800,40.383855,-74.62283666666667,1.5,124.4,24.6,1017.99962985,0.00514444
2023-04-11 18:44:13.800,40.383855,-74.62283666666667,2.1,145.9,24.6,1018.10122155,0.00514444
2023-04-11 18:44:14.800,40.383855,-74.62283666666667,2.7,153.6,24.6,1018.19942686,0.00514444
2023-04-11 18:44:15.800,40.383855,-74.62283666666667,2.2,157.9,24.6,1018.19942686,0.00514444
2023-04-11 18:44:16.800,40.383855,-74.62283666666667,2.1,150.7,24.6,1018.19942686,0.00514444
2023-04-11 18:44:17.800,40.38385666666667,-74.622835,2.9,163.2,24.6,1018.19942686,0.01028888
2023-04-11 18:44:18.800,40.38385666666667,-74.622835,3.0,161.1,24.6,1018.10122155,0.01028888
2023-04-11 18:44:19.800,40.38385666666667,-74.622835,4.0,167.5,24.6,1018.10122155,0.01028888
2023-04-11 18:44:20.800,40.38385666666667,-74.622835,2.9,177.4,24.6,1018.10122155,0.01543332
2023-04-11 18:44:21.800,40.38385666666667,-74.622835,3.6,199.4,24.6,1018.10122155,0.01543332
2023-04-11 18:44:22.800,40.38385666666667,-74.62282833333333,3.5,203.2,24.6,1018.19942686,0.01543332
2023-04-11 18:44:23.800,40.383858333333336,-74.622825,2.4,192.9,24.6,1018.19942686,0.01543332
2023-04-11 18:44:24.800,40.38386,-74.62282,2.7,187.9,24.6,1018.19942686,0.01028888
2023-04-11 18:44:25.800,40.38386,-74.62281833333333,2.4,192.3,24.6,1018.19942686,0.00514444
2023-04-11 18:44:26.800,40.38386,-74.62281833333333,2.8,185.4,24.6,1018.10122155,0.00514444
2023-04-11 18:44:27.800,40.38386,-74.62281833333333,2.3,191.9,24.6,1018.10122155,0.01028888
2023-04-11 18:44:28.800,40.38386,-74.62281833333333,3.0,201.1,24.6,1018.10122155,0.01028888
2023-04-11 18:44:29.800,40.38386,-74.62281833333333,3.1,199.2,24.6,1018.10122155,0.01028888
2023-04-11 18:44:30.800,40.38386,-74.62281833333333,3.9,199.4,24.6,1017.99962985,0.00514444
2023-04-11 18:44:31.800,40.38386,-74.62281833333333,3.8,200.9,24.6,1017.99962985,0.0
2023-04-11 18:44:32.800,40.38386,-74.62281833333333,3.5,193.7,24.6,1017.90142454,0.0
2023-04-11 18:44:33.800,40.38386,-74.62281833333333,4.3,197.4,24.6,1017.79983284,0.0
2023-04-11 18:44:34.800,40.38386,-74.62281833333333,4.6,200.1,24.6,1017.79983284,0.0
2023-04-11 18:44:35.800,40.38386,-74.62281833333333,5.1,204.2,24.6,1017.79983284,0.01028888
2023-04-11 18:44:36.800,40.38386,-74.62281833333333,4.6,206.4,24.6,1017.90142454,0.00514444
2023-04-11 18:44:37.800,40.38386,-74.62281833333333,4.1,207.5,24.6,1017.99962985,0.01028888
2023-04-11 18:44:38.800,40.38386,-74.62281833333333,3.9,195.6,24.6,1017.99962985,0.01543332
2023-04-11 18:44:39.800,40.38386,-74.62281833333333,3.1,191.7,24.6,1017.99962985,0.02057776
2023-04-11 18:44:40.800,40.383858333333336,-74.62281833333333,2.6,195.2,24.6,1017.99962985,0.02057776
2023-04-11 18:44:41.800,40.383855,-74.622815,2.5,198.2,24.6,1017.99962985,0.01543332
2023-04-11 18:44:42.800,40.383851666666665,-74.62281333333334,2.3,207.1,24.6,1017.99962985,0.00514444
2023-04-11 18:44:43.800,40.38384833333333,-74.62281,2.5,189.2,24.6,1017.99962985,0.01028888
2023-04-11 18:44:44.800,40.38384666666666,-74.62281,2.8,194.4,24.6,1017.99962985,0.01543332
2023-04-11 18:44:45.800,40.38384666666666,-74.62281,2.5,210.7,24.6,1017.99962985,0.02057776
2023-04-11 18:44:46.800,40.38384666666666,-74.62281,2.0,228.4,24.6,1017.99962985,0.0257222
2023-04-11 18:44:47.800,40.38384666666666,-74.62281,1.8,230.5,24.6,1017.99962985,0.03086664
2023-04-11 18:44:48.800,40.38384666666666,-74.62281,1.7,236.7,24.6,1017.99962985,0.0257222
2023-04-11 18:44:49.800,40.38384666666666,-74.62281,1.9,256.4,24.6,1017.99962985,0.0257222
2023-04-11 18:44:50.800,40.38384666666666,-74.62281,2.6,252.6,24.6,1017.99962985,0.02057776
2023-04-11 18:44:51.800,40.38384666666666,-74.62281,2.9,252.4,24.6,1017.99962985,0.02057776
2023-04-11 18:44:52.800,40.38384666666666,-74.62281,3.1,258.3,24.6,1017.99962985,0.01543332
2023-04-11 18:44:53.800,40.38384666666666,-74.62281,2.5,228.0,24.6,1017.99962985,0.00514444
2023-04-11 18:44:54.800,40.38384666666666,-74.62281,2.1,214.2,24.6,1017.99962985,0.00514444
2023-04-11 18:44:55.800,40.38384666666666,-74.62281,2.3,233.5,24.6,1018.10122155,0.00514444
2023-04-11 18:44:56.800,40.38384666666666,-74.62281,2.5,219.6,24.6,1018.10122155,0.01028888
2023-04-11 18:44:57.800,40.38384666666666,-74.62280833333334,2.1,242.5,24.6,1018.10122155,0.0
2023-04-11 18:44:58.800,40.38384666666666,-74.62280833333334,1.9,241.6,24.6,1017.99962985,0.0
2023-04-11 18:44:59.800,40.38384666666666,-74.62280833333334,2.4,210.8,24.6,1017.99962985,0.00514444
2023-04-11 18:45:00.800,40.38384666666666,-74.62280833333334,2.3,205.1,24.6,1017.90142454,0.01028888
2023-04-11 18:45:01.800,40.38384666666666,-74.62280833333334,1.7,219.3,24.6,1017.79983284,0.01543332
2023-04-11 18:45:02.800,40.38384666666666,-74.62280833333334,2.0,239.6,24.6,1017.79983284,0.02057776
2023-04-11 18:45:03.800,40.38384666666666,-74.62280833333334,1.9,243.9,24.6,1017.70162753,0.0257222
2023-04-11 18:45:04.800,40.38384666666666,-74.62280666666666,2.2,248.9,24.6,1017.70162753,0.0257222
2023-04-11 18:45:05.800,40.38384666666666,-74.62280666666666,2.1,254.8,24.6,1017.70162753,0.01543332
2023-04-11 18:45:06.800,40.38384666666666,-74.62280666666666,1.6,261.3,24.6,1017.60003583,0.01028888
2023-04-11 18:45:07.800,40.38384666666666,-74.62280666666666,1.7,250.8,24.6,1017.70162753,0.0
2023-04-11 18:45:08.800,40.38384666666666,-74.62280666666666,1.9,255.2,24.6,1017.70162753,0.00514444
2023-04-11 18:45:09.800,40.38384666666666,-74.62280666666666,1.5,250.2,24.6,1017.70162753,0.00514444
2023-04-11 18:45:10.800,40.38384666666666,-74.62280666666666,1.2,253.5,24.6,1017.79983284,0.00514444
2023-04-11 18:45:11.800,40.38384666666666,-74.62280666666666,1.2,261.8,24.6,1017.79983284,0.0
2023-04-11 18:45:12.800,40.38384666666666,-74.62280666666666,0.5,258.3,24.6,1017.79983284,0.00514444
2023-04-11 18:45:13.800,40.38384666666666,-74.62280666666666,0.9,209.3,24.6,1017.79983284,0.01028888
2023-04-11 18:45:14.800,40.383845,-74.622805,1.2,220.8,24.7,1017.79983284,0.01543332
2023-04-11 18:45:15.800,40.38384333333333,-74.62280166666666,1.6,229.1,24.7,1017.90142454,0.01543332
2023-04-11 18:45:16.800,40.38384166666667,-74.62279833333334,2.1,230.0,24.7,1017.90142454,0.01543332
2023-04-11 18:45:17.800,40.38384,-74.622795,2.4,247.3,24.7,1017.90142454,0.01543332
2023-04-11 18:45:18.800,40.38384,-74.62279333333333,2.8,229.5,24.7,1017.90142454,0.01028888
2023-04-11 18:45:19.800,40.38384,-74.62279333333333,2.2,220.3,24.7,1017.90142454,0.00514444
2023-04-11 18:45:20.800,40.38384,-74.62279333333333,1.9,235.4,24.7,1017.90142454,0.0
2023-04-11 18:45:21.800,40.38384,-74.62279333333333,2.2,248.1,24.7,1017.90142454,0.00514444
2023-04-11 18:45:22.800,40.38384,-74.62279333333333,1.6,254.8,24.7,1017.79983284,0.00514444
2023-04-11 18:45:23.800,40.38384,-74.62279333333333,1.2,222.1,24.7,1017.79983284,0.0
2023-04-11 18:45:24.800,40.38384,-74.62279333333333,2.3,229.2,24.7,1017.79983284,0.0
2023-04-11 18:45:25.800,40.38384,-74.62279333333333,2.3,246.8,24.7,1017.70162753,0.0
2023-04-11 18:45:26.800,40.38384,-74.62279333333333,1.5,248.0,24.7,1017.70162753,0.00514444
2023-04-11 18:45:27.800,40.38384,-74.62279333333333,1.2,223.4,24.7,1017.60003583,0.01028888
2023-04-11 18:45:28.800,40.38384,-74.62279333333333,1.1,240.4,24.7,1017.60003583,0.01028888
2023-04-11 18:45:29.800,40.38384,-74.62279333333333,1.3,195.9,24.7,1017.60003583,0.01028888
2023-04-11 18:45:30.800,40.38384,-74.62279333333333,1.5,183.2,24.7,1017.60003583,0.00514444
2023-04-11 18:45:31.800,40.38384,-74.62279166666667,1.4,174.3,24.7,1017.60003583,0.01028888
2023-04-11 18:45:32.800,40.38384,-74.62279166666667,1.4,180.7,24.7,1017.60003583,0.01543332
2023-04-11 18:45:33.800,40.38384,-74.62279166666667,1.3,203.1,24.7,1017.60003583,0.02057776
2023-04-11 18:45:34.800,40.38384,-74.62279166666667,1.4,204.1,24.7,1017.60003583,0.02057776
2023-04-11 18:45:35.800,40.38384166666667,-74.62279166666667,1.4,190.7,24.7,1017.70162753,0.01543332
2023-04-11 18:45:36.800,40.38384166666667,-74.62279166666667,2.0,204.6,24.7,1017.79983284,0.01028888
2023-04-11 18:45:37.800,40.38384166666667,-74.62279166666667,2.1,205.1,24.7,1017.79983284,0.01028888
2023-04-11 18:45:38.800,40.38384166666667,-74.62279166666667,2.6,196.9,24.7,1017.90142454,0.01543332
2023-04-11 18:45:39.800,40.38384166666667,-74.62279166666667,2.8,191.8,24.8,1017.90142454,0.02057776
2023-04-11 18:45:40.800,40.38384166666667,-74.62279166666667,3.2,187.0,24.8,1017.90142454,0.2829442
2023-04-11 18:45:41.800,40.38384666666666,-74.622795,3.3,190.3,24.8,1017.90142454,0.85912148
2023-04-11 18:45:42.800,40.38385333333333,-74.62279666666667,2.9,173.9,24.8,1017.90142454,1.32726552
2023-04-11 18:45:43.800,40.383865,-74.62280666666666,2.8,170.8,24.8,1017.99962985,1.6667985600000002
2023-04-11 18:45:44.800,40.38388,-74.62282,2.8,162.2,24.8,1017.99962985,1.65650968
2023-04-11 18:45:45.800,40.383898333333335,-74.62283666666667,3.4,163.1,24.8,1017.90142454,2.186387
2023-04-11 18:45:46.800,40.383915,-74.62285833333334,3.2,164.8,24.8,1017.99962985,2.16580924
2023-04-11 18:45:47.800,40.38392833333333,-74.62287833333333,2.8,173.9,24.8,1017.99962985,1.93945388
2023-04-11 18:45:48.800,40.38393666666666,-74.62289,1.5,191.9,24.8,1017.99962985,0.96715472
2023-04-11 18:45:49.800,40.38393666666666,-74.62289166666666,2.1,220.5,24.8,1018.10122155,0.41669964
2023-04-11 18:45:50.800,40.38393666666666,-74.622895,2.5,227.0,24.8,1018.10122155,0.32924416
2023-04-11 18:45:51.800,40.383935,-74.62289833333334,2.3,214.8,24.8,1018.10122155,0.1028888
2023-04-11 18:45:52.800,40.383935,-74.62289666666666,2.7,214.4,24.8,1018.10122155,0.00514444
2023-04-11 18:45:53.800,40.383935,-74.62289666666666,2.8,209.9,24.8,1018.10122155,0.01543332
2023-04-11 18:45:54.800,40.38393666666666,-74.62289666666666,2.7,206.8,24.8,1018.10122155,0.0257222
2023-04-11 18:45:55.800,40.38394,-74.622895,2.4,201.8,24.8,1017.99962985,0.03601108
2023-04-11 18:45:56.800,40.383943333333335,-74.622895,2.2,206.7,24.8,1017.90142454,0.03601108
2023-04-11 18:45:57.800,40.383945,-74.622895,2.2,200.5,24.8,1017.90142454,0.04115552
2023-04-11 18:45:58.800,40.383948333333336,-74.622895,2.4,207.5,24.8,1017.90142454,0.01543332
2023-04-11 18:45:59.800,40.38395,-74.622895,3.0,205.2,24.8,1017.90142454,0.01028888
2023-04-11 18:46:00.800,40.38395,-74.622895,3.4,187.3,24.8,1017.90142454,0.01543332
2023-04-11 18:46:01.800,40.38395,-74.622895,2.7,210.8,24.8,1017.90142454,0.01543332
2023-04-11 18:46:02.800,40.38395,-74.62289333333334,2.7,209.7,24.8,1017.99962985,0.00514444
2023-04-11 18:46:03.800,40.38395,-74.622895,2.5,214.9,24.8,1017.99962985,0.0
2023-04-11 18:46:04.800,40.38395,-74.622895,2.1,218.3,24.8,1017.99962985,0.0
2023-04-11 18:46:05.800,40.38395,-74.622895,2.0,223.9,24.7,1017.99962985,0.00514444
2023-04-11 18:46:06.800,40.38395,-74.62289666666666,2.2,217.4,24.7,1018.10122155,0.00514444
2023-04-11 18:46:07.800,40.38395,-74.6229,2.9,217.6,24.7,1018.10122155,0.01028888
2023-04-11 18:46:08.800,40.38395166666667,-74.62290166666666,3.3,207.8,24.7,1017.99962985,0.02057776
2023-04-11 18:46:09.800,40.38395333333333,-74.62290166666666,2.6,187.4,24.7,1017.99962985,0.02057776
2023-04-11 18:46:10.800,40.38395333333333,-74.62290166666666,3.0,192.3,24.7,1017.99962985,0.02057776
2023-04-11 18:46:11.800,40.38395333333333,-74.62290166666666,2.5,218.1,24.7,1017.99962985,0.02057776
2023-04-11 18:46:12.800,40.38395333333333,-74.62290166666666,2.0,234.1,24.7,1017.99962985,0.01543332
2023-04-11 18:46:13.800,40.38395333333333,-74.62290166666666,2.1,261.5,24.7,1017.90142454,0.01028888
2023-04-11 18:46:14.800,40.38395333333333,-74.62290166666666,2.0,247.9,24.7,1017.90142454,0.02057776
2023-04-11 18:46:15.800,40.383955,-74.62290833333333,2.8,200.5,24.7,1017.90142454,1.02374356
2023-04-11 18:46:16.800,40.38396333333333,-74.622925,2.3,205.8,24.7,1017.90142454,2.17609812
2023-04-11 18:46:17.800,40.38397833333333,-74.62295,0.3,355.1,24.7,1017.99962985,3.37989708
2023-04-11 18:46:18.800,40.38400333333333,-74.62297333333333,0.3,267.8,24.7,1018.10122155,4.8614958
2023-04-11 18:46:19.800,40.384045,-74.62300166666667,0.9,101.2,24.7,1018.10122155,6.82667188
2023-04-11 18:46:20.800,40.38410833333333,-74.62303666666666,0.0,249.0,24.7,1017.99962985,8.565492599999999
2023-04-11 18:46:21.800,40.384186666666665,-74.62307666666666,0.7,128.9,24.6,1017.99962985,9.84131372
2023-04-11 18:46:22.800,40.384275,-74.62311833333334,1.1,296.6,24.6,1017.90142454,10.83419064
2023-04-11 18:46:23.800,40.38437166666667,-74.62317166666666,1.3,254.6,24.5,1017.79983284,11.69845656
2023-04-11 18:46:24.800,40.384475,-74.62322833333333,1.0,184.5,24.5,1017.79983284,12.40324484
2023-04-11 18:46:25.800,40.38458166666667,-74.62329166666666,0.8,136.4,24.4,1017.79983284,12.93312216
2023-04-11 18:46:26.800,40.38468833333334,-74.623365,2.2,89.2,24.4,1017.90142454,13.4269884
2023-04-11 18:46:27.800,40.384795,-74.623445,4.1,81.7,24.3,1017.79983284,13.96201016
2023-04-11 18:46:28.800,40.3849,-74.62353666666667,4.8,56.3,24.3,1017.60003583,14.33755428
2023-04-11 18:46:29.800,40.38500666666667,-74.62363333333333,4.6,65.5,24.3,1017.50183052,14.713098400000002
2023-04-11 18:46:30.800,40.38511333333334,-74.62374166666666,5.8,71.9,24.3,1017.60003583,14.99089816
2023-04-11 18:46:31.800,40.38522,-74.62385666666667,4.4,58.3,24.3,1017.50183052,15.30985344
2023-04-11 18:46:32.800,40.38532666666666,-74.62397666666666,5.2,76.3,24.3,1017.50183052,15.47447552
2023-04-11 18:46:33.800,40.38543,-74.624105,4.4,73.8,24.2,1017.40023882,15.65967536
2023-04-11 18:46:34.800,40.38552833333333,-74.62424,6.0,78.4,24.2,1017.50183052,15.64938648
2023-04-11 18:46:35.800,40.385621666666665,-74.62437833333334,5.9,74.1,24.2,1017.50183052,15.66996424
2023-04-11 18:46:36.800,40.385711666666666,-74.62451833333333,5.6,65.8,24.1,1017.40023882,15.6133754
2023-04-11 18:46:37.800,40.3858,-74.62465833333333,5.1,50.9,24.1,1017.50183052,15.5876532
2023-04-11 18:46:38.800,40.38588833333333,-74.6248,3.4,39.2,24.1,1017.50183052,15.55678656
2023-04-11 18:46:39.800,40.38597833333333,-74.62494,3.0,41.6,24.1,1017.50183052,15.44360888
2023-04-11 18:46:40.800,40.386066666666665,-74.62508,2.6,38.3,24.1,1017.60003583,15.37673116
2023-04-11 18:46:41.800,40.386156666666665,-74.62522,2.5,53.4,24.1,1017.60003583,15.062920320000002
2023-04-11 18:46:42.800,40.38624333333333,-74.625355,2.1,67.0,24.1,1017.70162753,14.68223176
2023-04-11 18:46:43.800,40.38633,-74.62548,0.3,159.2,24.1,1017.70162753,14.21923216
2023-04-11 18:46:44.800,40.38641666666667,-74.625585,0.9,191.5,24.1,1017.70162753,12.59358912
2023-04-11 18:46:45.800,40.3865,-74.62566666666666,2.6,226.4,24.1,1017.70162753,11.189157
2023-04-11 18:46:46.800,40.386575,-74.62572333333334,2.5,244.9,24.1,1017.70162753,8.874159
2023-04-11 18:46:47.800,40.38664,-74.62576,2.0,257.6,24.1,1017.70162753,6.48713884
2023-04-11 18:46:48.800,40.38669,-74.62577833333333,3.5,246.0,24.0,1017.70162753,4.80490696
2023-04-11 18:46:49.800,40.386735,-74.62577333333333,4.0,250.5,24.0,1017.70162753,4.69172928
2023-04-11 18:46:50.800,40.38678,-74.62575666666666,2.4,263.8,24.0,1017.70162753,4.51167388
2023-04-11 18:46:51.800,40.38683,-74.62575166666667,0.5,197.9,24.0,1017.60003583,4.743173680000001
2023-04-11 18:46:52.800,40.38688,-74.625755,1.3,128.3,24.0,1017.50183052,4.74831812
2023-04-11 18:46:53.800,40.38693666666666,-74.62576333333334,1.5,105.0,24.0,1017.50183052,4.75346256
2023-04-11 18:46:54.800,40.38697,-74.62577,1.0,102.7,24.0,1017.50183052,4.69687372
2023-04-11 18:46:55.800,40.387006666666665,-74.625785,0.5,31.8,24.0,1017.40023882,4.7328848
2023-04-11 18:46:56.800,40.38703666666667,-74.62579833333334,0.7,338.1,24.0,1017.30203351,4.73802924
2023-04-11 18:46:57.800,40.38706833333333,-74.62581333333333,1.0,40.3,24.0,1017.30203351,4.55797384
2023-04-11 18:46:58.800,40.387095,-74.62583166666667,1.9,11.4,24.0,1017.30203351,3.76573008
2023-04-11 18:46:59.800,40.38711166666667,-74.62585833333333,1.9,31.8,24.1,1017.30203351,3.13296396
2023-04-11 18:47:00.800,40.387121666666665,-74.62588666666667,1.8,28.4,24.1,1017.30203351,2.32014244
2023-04-11 18:47:01.800,40.387125,-74.62590833333333,1.9,336.3,24.1,1017.30203351,1.61020972
2023-04-11 18:47:02.800,40.387123333333335,-74.625925,2.0,265.1,24.1,1017.40023882,1.46102096
2023-04-11 18:47:03.800,40.38712,-74.62594,1.5,251.9,24.1,1017.40023882,1.12148792
2023-04-11 18:47:04.800,40.38711833333333,-74.62594833333333,2.4,255.4,24.1,1017.40023882,0.5504550800000001
2023-04-11 18:47:05.800,40.38711666666666,-74.62595333333333,2.0,250.1,24.1,1017.40023882,0.50929956
2023-04-11 18:47:06.800,40.387115,-74.625955,2.2,270.3,24.1,1017.40023882,0.0771666
2023-04-11 18:47:07.800,40.38711833333333,-74.62595666666667,2.6,276.8,24.1,1017.40023882,0.0
2023-04-11 18:47:08.800,40.38711833333333,-74.62595666666667,2.4,287.9,24.1,1017.50183052,0.0
2023-04-11 18:47:09.800,40.38711833333333,-74.62595666666667,2.3,294.1,24.1,1017.60003583,0.0
2023-04-11 18:47:10.800,40.38711833333333,-74.62595666666667,2.2,277.2,24.1,1017.60003583,0.0
2023-04-11 18:47:11.800,40.38711833333333,-74.62595666666667,1.8,272.8,24.1,1017.70162753,0.0
2023-04-11 18:47:12.800,40.38711666666666,-74.62596333333333,1.6,260.8,24.1,1017.60003583,0.12346656
2023-04-11 18:47:13.800,40.38710666666667,-74.62599333333333,1.2,287.0,24.1,1017.60003583,3.30273048
2023-04-11 18:47:14.800,40.387076666666665,-74.62602166666667,1.8,293.7,24.1,1017.70162753,4.8100514
2023-04-11 18:47:15.800,40.387025,-74.62602666666666,1.3,264.8,24.1,1017.70162753,6.78037192
2023-04-11 18:47:16.800,40.386968333333336,-74.62601,7.8,45.2,24.1,1017.50183052,8.49861488
2023-04-11 18:47:17.800,40.38689333333333,-74.62597,7.2,45.4,24.1,1017.50183052,10.11396904
2023-04-11 18:47:18.800,40.38680166666666,-74.62591833333333,4.8,44.0,24.0,1017.40023882,11.94024524
2023-04-11 18:47:19.800,40.386698333333335,-74.62585833333333,4.3,50.2,24.0,1017.30203351,13.2726552
2023-04-11 18:47:20.800,40.386588333333336,-74.62578666666667,7.9,53.1,24.0,1017.30203351,13.8642658
2023-04-11 18:47:21.800,40.386478333333336,-74.625695,8.4,55.0,24.0,1017.20044181,14.59477628
2023-04-11 18:47:22.800,40.38637166666667,-74.62558166666666,6.4,56.7,24.0,1017.0006448,15.31499788
2023-04-11 18:47:23.800,40.38626666666666,-74.62545166666666,5.9,48.9,24.0,1016.80084779,16.08666388
2023-04-11 18:47:24.800,40.38616666666667,-74.62530666666666,5.2,47.1,23.9,1016.69925609,16.60110788
2023-04-11 18:47:25.800,40.386066666666665,-74.62515,4.3,36.1,23.9,1016.49945908,17.362485
2023-04-11 18:47:26.800,40.385963333333336,-74.624985,4.4,33.0,23.9,1016.29966207,18.1598732
2023-04-11 18:47:27.800,40.38585833333333,-74.62481333333334,3.3,52.2,23.8,1016.09986506,18.6743172
2023-04-11 18:47:28.800,40.38575,-74.62464,3.0,23.9,23.8,1016.00165975,19.28650556
2023-04-11 18:47:29.800,40.38563666666667,-74.62446166666666,0.9,8.3,23.8,1015.70027104,19.48199428
2023-04-11 18:47:30.800,40.38552,-74.624285,1.0,266.5,23.7,1015.50047403,19.59517196
2023-04-11 18:47:31.800,40.385396666666665,-74.62411333333333,2.6,239.4,23.6,1015.30067702,19.9089828
2023-04-11 18:47:32.800,40.385265,-74.62395,4.0,234.7,23.6,1015.19908532,20.07874932
2023-04-11 18:47:33.800,40.38512833333333,-74.623795,5.2,230.4,23.6,1015.10088001,20.05302712
2023-04-11 18:47:34.800,40.38498666666667,-74.62365166666666,4.6,227.6,23.6,1014.901083,20.063316
2023-04-11 18:47:35.800,40.38484,-74.62351833333334,5.8,231.5,23.6,1014.901083,19.64147192
2023-04-11 18:47:36.800,40.38468666666667,-74.62340333333333,6.5,238.0,23.6,1014.99928831,19.44083876
2023-04-11 18:47:37.800,40.38453833333333,-74.62330666666666,6.8,242.5,23.6,1014.99928831,17.82034016
